FEN,Moves,Rating,Themes
1k1r4/ppp3pp/8/8/3P4/6P1/Pr5P/R4RK1 b - - 0 30,d8d4 f1f8 d4d8 f8d8,563,backRankMate endgame mate mateIn2 rookEndgame short
6r1/2kP3R/K1P5/1P6/P7/8/7P/8 w - - 1 74,a4a5 g8a8,563,endgame master mate mateIn1 oneMove rookEndgame
2k3r1/ppp2p1p/2nb1n2/8/3P1B2/2PB1b2/PP4rP/RN1Q3K w - - 0 19,d1f3 g2g1,563,master mate mateIn1 middlegame oneMove
r4r1k/p1p2PpQ/2p3n1/2b2R2/1q6/2N4P/PPP3P1/R1B4K b - - 0 22,h8h7 f5h5,563,mate mateIn1 middlegame oneMove
r3r2k/p4p1p/1pp1n3/2PpR2p/PP1P2qP/2N3P1/3Q1P2/4R1K1 b - - 0 24,e6d4 e5e8 a8e8 e1e8,563,advantage kingsideAttack middlegame short
1r2r1k1/6p1/p1p2pPp/8/2P5/8/2Q3PP/4qR1K w - - 0 43,f1e1 e8e1,563,backRankMate endgame mate mateIn1 oneMove queenRookEndgame
4r1k1/p3qppp/2pb4/2p5/3p4/BP1P3P/P1P2PP1/R2Q2K1 w - - 1 22,d1f3 e7e1 a1e1 e8e1,563,endgame kingsideAttack mate mateIn2 pillsburysMate sacrifice short
r2q1rk1/1b1nbppp/1pn1p3/p2pP3/2pP4/2P1BN2/PPQ1NPPP/1BR2RK1 b - - 1 13,b6b5 c2h7,563,kingsideAttack mate mateIn1 oneMove opening
4r1k1/2bQ1p1p/2p3p1/p2n4/PqNBp3/4P3/2P2PPP/R5K1 b - - 1 24,b4c4 d7e8,563,hangingPiece kingsideAttack master mate mateIn1 middlegame oneMove
r1bqkbnr/pp1npp2/2p4p/4P3/2BP4/5Q2/PPP3PP/RNB2RK1 b kq - 0 9,e7e6 f3f7,563,attackingF2F7 master mate mateIn1 oneMove opening
2r3k1/p1r2ppp/1p5b/3RP3/1P1R4/P5B1/2P3PP/1K6 b - - 0 26,c7c2 d5d8 c8d8 d4d8,563,backRankMate endgame mate mateIn2 short
2r2rk1/5pp1/Q1p3qp/3p4/1P1P4/8/P3R1PP/4R1K1 b - - 0 24,c8e8 e2e8 f8e8 e1e8,563,crushing endgame short
3r2k1/pR3pb1/7p/5Pp1/2p5/5R2/P1P3PP/7K w - - 1 26,f5f6 d8d1 f3f1 d1f1,563,backRankMate endgame mate mateIn2 short
r3r1k1/ppp3pp/3b1n2/3Pq1B1/2Q1N3/3P1R2/PPP3PP/R6K w - - 3 20,g5f6 e5h2,563,kingsideAttack mate mateIn1 middlegame oneMove
1rk5/p6Q/5B1p/2p3p1/5p2/8/P5PP/7K w - - 0 43,h7e7 b8b1 e7e1 b1e1,563,backRankMate endgame mate mateIn2 short
r4rk1/1ppbqpp1/2n1p2p/p2pP3/PP1P4/2PQ1N2/2B2PPP/R4RK1 b - - 1 18,a5b4 d3h7,563,mate mateIn1 middlegame oneMove
5r1k/1p1q2b1/2p2r1p/p7/P1P1Bp2/1P1P1R1P/6QK/6R1 b - - 0 32,d7e6 g2g7,563,kingsideAttack mate mateIn1 middlegame oneMove
4r2k/1p4pp/p5b1/2N5/8/P3P3/1P4PK/5R2 b - - 2 26,e8e3 f1f8,563,backRankMate endgame mate mateIn1 oneMove
r2R2k1/1b4pp/5n2/2p1N3/p7/8/qp3PPP/3R2K1 b - - 1 29,a8d8 d1d8 f6e8 d8e8,563,endgame mate mateIn2 short
1r4k1/3R1p1p/p1p2bp1/6N1/P3P3/8/2P2PPP/6K1 w - - 0 23,g5f7 b8b1 d7d1 b1d1,563,backRankMate endgame master mate mateIn2 short
5k2/5ppp/2p5/8/1rP1p3/8/P1P2PPP/3R2K1 w - - 1 22,d1d4 b4b1 d4d1 b1d1,563,backRankMate endgame mate mateIn2 rookEndgame short
1Q2Bb1r/p1p1k1pp/4p1b1/4q3/8/P7/1P3PPP/R1B3K1 w - - 4 20,e8g6 e5e1,563,mate mateIn1 middlegame oneMove
8/4K1k1/6P1/5P2/5n2/8/8/8 b - - 18 64,f4h3 f5f6 g7g6 f6f7,563,advancedPawn crushing endgame knightEndgame master short
5k2/p5p1/2q3Bp/4RK1P/5P2/8/P5P1/8 b - - 12 43,a7a6 e5e8 c6e8 g6e8,563,crushing endgame master short
5r2/1p2k1pp/p1p5/7B/2b1P3/2R1b3/PPP3PP/6K1 w - - 0 24,c3e3 f8f1,563,endgame mate mateIn1 oneMove operaMate
8/5k2/5p1p/p3b3/8/2P2R1P/4r1P1/R6K w - - 0 30,a1a5 e2e1 f3f1 e1f1,563,endgame mate mateIn2 pillsburysMate short
r2Q1k1r/1pp1nppp/1p6/4N3/2P2p2/P7/1q3PPP/3RR1K1 b - - 3 22,a8d8 d1d8,563,mate mateIn1 middlegame oneMove
8/pp2k1p1/5p1p/4p3/4b3/1P6/P2r1PPP/2N1R1K1 w - - 0 30,e1e4 d2d1 e4e1 d1e1,563,backRankMate endgame fork mate mateIn2 short
r5k1/5ppp/r7/1R2PP2/2p2n2/N1Pp3P/3P4/1R4K1 b - - 2 27,a6a3 b5b8 a8b8 b1b8,563,backRankMate endgame mate mateIn2 short
5rk1/p5pp/1b4q1/n4p2/1Q6/1N3b2/PPPP3P/R1B2R1K w - - 0 23,f1f3 g6g1,563,mate mateIn1 middlegame oneMove
4r1k1/p4pp1/2Nb3p/2np1b2/8/7P/PPB2PP1/R1B3K1 w - - 0 23,c2f5 e8e1,563,mate mateIn1 middlegame oneMove pillsburysMate
4r1k1/4qppp/3p4/1PpP1P2/2P3n1/2B5/2Q3PP/R5K1 w - - 3 28,a1e1 e7e1 c3e1 e8e1,563,endgame mate mateIn2 short
3q2k1/p4ppp/1p2p3/4P3/3r1P2/P1N1Q3/1P6/1K3R2 w - - 1 29,f1d1 d4d1 c3d1 d8d1,563,crushing endgame short
2r3k1/p2b2pp/4p3/1p1p4/5RPP/4PQ1K/8/q7 b - - 0 29,c8c1 f4f8,563,endgame mate mateIn1 oneMove
r2q1rk1/1ppbbpp1/2np1n1p/1B6/4N3/2Q1PN2/PBP2PPP/R3K2R b KQ - 4 12,f6e4 c3g7,564,kingsideAttack mate mateIn1 middlegame oneMove
5q1k/3R2pp/2p5/p7/3P1Q2/8/P5PP/6K1 b - - 0 28,f8f4 d7d8 f4f8 d8f8,564,backRankMate endgame mate mateIn2 queenRookEndgame short
8/2r3k1/8/3Q4/1p6/6P1/PPq5/1K2R3 w - - 5 53,b1a1 c2c1 e1c1 c7c1,564,backRankMate endgame master mate mateIn2 sacrifice short
7r/1bNp2kp/5pq1/p3n3/PbQp3B/5N2/1P3PPP/2R2RK1 w - - 6 25,f3e5 g6g2,564,kingsideAttack mate mateIn1 middlegame oneMove
6k1/p5b1/1p3P1p/2p5/2P5/PPB1p3/6K1/8 b - - 0 39,g7h8 f6f7 g8f7 c3h8,564,advancedPawn bishopEndgame crushing deflection discoveredAttack endgame short
4r1k1/1R3ppp/8/5b2/1P1P4/5P2/1r4PP/5R1K b - - 1 24,e8e2 b7b8 f5c8 b8c8 e2e8 c8e8,564,backRankMate endgame long mate mateIn3
6k1/5pb1/3p1np1/2pP1b2/1qP5/1p2B3/1P1N2PP/2QB2K1 w - - 4 27,d2b3 b4e1,564,master mate mateIn1 middlegame oneMove
r4rk1/pppqbppp/2n5/4p1N1/4Q3/1P1P3P/1PPB1PP1/R3K2R b KQ - 0 13,c6d4 e4h7,564,kingsideAttack mate mateIn1 middlegame oneMove
r4rk1/1b2bpp1/p1qp3p/2n1pP2/NB6/1B1Q4/P1P3PP/3RR1K1 w - - 1 24,b4c5 c6g2,564,kingsideAttack master mate mateIn1 middlegame oneMove
r4rk1/ppp4p/3b1p2/4q3/4P1p1/8/PPPBQPPP/R4RK1 w - - 0 16,d2c3 e5h2,564,kingsideAttack mate mateIn1 middlegame oneMove
7K/5kP1/8/8/8/8/6q1/8 w - - 2 70,g7g8q g2g8,564,endgame mate mateIn1 oneMove queenEndgame
r1b1kb1r/ppp2ppp/4pq2/3n4/8/2NnP1P1/PP1PNPBP/R1BQ1K1R w kq - 5 9,c3d5 f6f2,564,mate mateIn1 oneMove opening
4rr1k/1p3Rpp/p1nb4/3p4/3P4/4P1QP/PP4P1/5RK1 b - - 0 25,d6g3 f7f8 e8f8 f1f8,564,backRankMate endgame mate mateIn2 short
2R5/1p1r4/p4p2/3p4/1P1Pk3/4P3/4K3/8 b - - 1 38,f6f5 c8e8 d7e7 e8e7,564,endgame mate mateIn2 rookEndgame short
r1bqkbnr/pp1np2p/2p2pp1/3pP2Q/3P4/2N5/PPP1BPPP/R1B1K1NR b KQkq - 1 6,g6h5 e2h5,564,bodenMate mate mateIn1 oneMove opening
r4rk1/1bbp1ppp/p2qpn2/1p6/1P1P4/P1N2B2/1BP2PPP/R2Q1RK1 w - - 3 15,f3b7 d6h2,564,kingsideAttack mate mateIn1 middlegame oneMove
6r1/p6r/1p4P1/3kb2R/4N3/1P1Pp3/P1P5/2K5 w - - 0 38,g6h7 g8g1,564,endgame master mate mateIn1 oneMove pillsburysMate
4r3/1pp4p/3p3k/7P/8/pP1B1n1R/P1P2P2/1K1Rr3 w - - 9 28,b1c1 e1d1 c1d1 e8e1,564,attraction endgame mate mateIn2 queensideAttack short
r2n2k1/1bq2ppp/3p1b2/1Q1Bp3/4P3/2P2N1P/1P3PP1/1N2R1K1 b - - 0 19,b7d5 b5e8,564,mate mateIn1 middlegame oneMove
2n2r2/p5pp/8/4k3/Q3pq2/8/PPP3PP/R3R2K w - - 2 29,a4e4 f4e4 e1e4 e5e4,564,advantage endgame short
1rb1kb1r/q4p1p/p1p1pB2/8/5P2/8/PpP1B1PP/1R1Q1R1K b k - 2 16,h8g8 d1d8,564,master mate mateIn1 middlegame oneMove
r1bq1r1k/1p1n1p2/p1p4p/3pPQ2/PPn5/2P5/2B2PPP/RN2R1K1 b - - 3 19,d8e7 f5h7,564,mate mateIn1 oneMove opening
6r1/2p5/pbkP3p/1p6/4P3/2P5/PP5P/RNB2RrK w - - 1 25,f1g1 g8g1,564,endgame mate mateIn1 oneMove operaMate
r4rk1/1n1b1pp1/1p1qp2p/pP1p4/N2P2n1/P2BPN2/5PPP/2RQ1RK1 w - - 4 18,f3d2 d6h2,564,kingsideAttack mate mateIn1 middlegame oneMove
3r2k1/5pp1/4p3/1P2P2Q/5P2/pPq3P1/P2r4/K1R5 w - - 0 40,c1c3 d2d1 h5d1 d8d1 c3c1 d1c1,564,endgame long master mate mateIn3 queenRookEndgame
Nnb2k2/pp1prpp1/8/8/6p1/6PP/PPPP1b2/R1BK1B1R w - - 0 15,h3g4 e7e1,564,mate mateIn1 middlegame oneMove operaMate
r1b3k1/pp4pp/2p2R2/3pr3/4p3/2P1P1RP/PP4P1/6K1 b - - 0 22,g8h8 f6f8,564,endgame mate mateIn1 oneMove
1R6/5p2/3R2pk/6r1/3N3p/6p1/6PK/5r2 w - - 0 41,h2h3 f1h1,564,endgame mate mateIn1 oneMove
2kr4/Bp3ppp/2p5/4p3/P1b1n3/R1Pr1B1P/5PP1/4K2R w K - 0 18,f3e4 d3d1,564,mate mateIn1 middlegame oneMove pillsburysMate
4r1k1/pp3p2/1np1qb1p/3p2p1/3P4/1PN1QN2/P1P2PPP/4R1K1 w - - 0 18,e3d3 e6e1 f3e1 e8e1 d3f1 e1f1,564,advantage kingsideAttack long middlegame
r4rk1/ppqbbppp/2n1p3/2pnP3/8/2PQ1N1P/PPB2PP1/RNB1R1K1 b - - 2 12,a8d8 d3h7,564,kingsideAttack mate mateIn1 middlegame oneMove
r1br2k1/1pp1bpp1/p4n1p/6B1/8/1B6/PPP2PPP/RN2R1K1 w - - 0 14,e1e7 d8d1 e7e1 d1e1,564,backRankMate mate mateIn2 middlegame short
2r3k1/R4ppp/1p2p3/8/2P2n2/P4P1P/1P3P2/5K2 b - - 0 26,c8c4 a7a8 c4c8 a8c8,564,backRankMate endgame mate mateIn2 short
6k1/6p1/1R2p3/3pP1p1/8/8/r1r3PP/R6K w - - 0 34,a1a2 c2c1,564,backRankMate endgame mate mateIn1 oneMove rookEndgame
4rr1k/pppR2pp/8/5b2/8/2q4P/P1P2QP1/5RK1 b - - 1 22,f5d7 f2f8 e8f8 f1f8,564,backRankMate endgame mate mateIn2 short
6k1/5ppp/3p4/R2P4/8/1P4PP/5r2/6K1 b - - 1 32,f2b2 a5a8,564,backRankMate endgame mate mateIn1 oneMove rookEndgame
r2Q3k/5rpp/p7/1pp1p3/5P2/8/PPP3PP/3R2K1 b - - 0 23,a8d8 d1d8 f7f8 d8f8,564,backRankMate endgame mate mateIn2 rookEndgame short
1k1r3r/p1p2pp1/2p5/8/6Q1/BP3PPp/P2R1q1P/7K w - - 0 27,d2f2 d8d1 f2f1 d1f1,564,endgame mate mateIn2 short
7k/1r1b2pP/8/3Q1p2/p7/8/7P/6K1 b - - 3 42,b7a7 d5g8,564,endgame master mate mateIn1 oneMove
rkb1r3/pp3p1p/3B1Qp1/2q5/4P3/8/P1P2PPP/4KB1R b K - 0 19,c5d6 f6d6,564,hangingPiece mate mateIn1 middlegame oneMove queensideAttack
2r3k1/5ppp/4p3/p7/8/P7/3Q1PPP/2q3K1 w - - 0 26,d2c1 c8c1,564,backRankMate endgame mate mateIn1 oneMove
2r1k3/5ppp/3Kp3/p2p4/8/1R4P1/2P2P1P/8 b - - 5 39,c8c2 b3b8 c2c8 b8c8,564,endgame mate mateIn2 rookEndgame short
1br1k2r/ppqn1pp1/2p1pnb1/2Pp3p/3P2PN/1PN1P2P/P4PB1/R1BQ1RK1 w k - 2 14,h4g6 c7h2,564,mate mateIn1 oneMove opening
5r1k/p5pp/8/8/3p3P/3n2q1/1P2QnP1/R5KR b - - 0 32,f8f4 e2e8 f4f8 e8f8,564,mate mateIn2 middlegame short
2rr2k1/1p4pp/p4R2/4p3/1BQ5/Pn2P2P/6P1/5RK1 b - - 0 26,c8c4 f6f8 d8f8 f1f8,564,endgame mate mateIn2 operaMate short
4r1k1/pbp2ppp/1pp5/4R3/8/2P2B2/P1PR1PPP/6K1 b - - 0 18,e8e5 d2d8 e5e8 d8e8,564,backRankMate endgame mate mateIn2 short
3r1rk1/pp2bppp/5n2/1Np1Nb2/2P2P2/P7/1P2BRPP/R1Bq3K w - - 0 16,e2d1 d8d1 f2f1 d1f1,564,backRankMate mate mateIn2 middlegame short
r1bq1rk1/5ppp/2p2b2/1p1n4/pP1P4/P1BQPN2/2B2PPP/R4RK1 b - - 6 18,d5c3 d3h7,564,kingsideAttack mate mateIn1 middlegame oneMove
rn1q1rk1/p1p1b1pp/4p2B/1p3P2/3P2Q1/2P3NP/P4Pb1/R3K2R b KQ - 1 16,g2f3 g4g7,564,kingsideAttack mate mateIn1 middlegame oneMove
6k1/p5p1/r1p1R2p/1q1p1p1P/5P2/5PK1/8/4Q3 b - - 1 44,b5b8 e6e8 b8e8 e1e8,564,crushing endgame fork short
r2qr1k1/1b4bp/5pp1/1p1nB3/p7/2P3Q1/P1B2PPP/RN2R1K1 w - - 0 20,e5d4 e8e1,564,backRankMate hangingPiece mate mateIn1 middlegame oneMove
r1b5/ppp1k1p1/7p/4p2q/2P1P1n1/1BN4r/PP1Q1bP1/R4R1K w - - 0 19,g2h3 h5h3,564,kingsideAttack mate mateIn1 middlegame oneMove
Q4bk1/5rpp/p7/2p3B1/3p4/P7/1P4PP/R4q1K w - - 2 28,a1f1 f7f1,564,backRankMate endgame mate mateIn1 oneMove
2r4k/pb3r1p/6p1/2p1q3/6Q1/2N5/PPP3PP/5R1K w - - 0 23,f1f7 e5e1 f7f1 e1f1,564,endgame mate mateIn2 short
r2qk1nr/1bpn1pb1/pp2p1pp/4P1N1/2BP4/2N1B3/PPP2QPP/R4RK1 b kq - 5 13,h6g5 f2f7,564,attackingF2F7 mate mateIn1 middlegame oneMove
r3qbkr/2p3pp/p2p1n2/np2P3/3P1Q2/3P4/PP3PPP/RNB1R1K1 w - - 1 16,e5f6 e8e1,564,hangingPiece kingsideAttack mate mateIn1 middlegame oneMove
5rk1/p4ppp/1p2p3/3n4/q5P1/3Q3P/5P2/1B1R2K1 b - - 2 25,a4f4 d3h7,564,endgame mate mateIn1 oneMove
r3n1k1/6p1/4R2p/1P2p3/8/5P2/6PP/3R3K w - - 0 38,d1d7 a8a1 d7d1 a1d1,564,backRankMate endgame mate mateIn2 short
8/7p/8/kp2Kp2/5P2/8/6PP/8 w - - 0 39,e5f5 b5b4 f5e6 b4b3,564,crushing endgame master pawnEndgame quietMove short
3Q3k/4b1pp/p1r3q1/4B3/8/2P5/PP4PP/4KR2 b - - 3 30,e7d8 f1f8,564,endgame mate mateIn1 oneMove
2rq1rk1/2pb2pp/2Bp2n1/p4p2/2PQ4/1P6/PB3PPP/RN3RK1 b - - 0 16,d7c6 d4g7,564,kingsideAttack mate mateIn1 middlegame oneMove
r4r1k/ppp1q1pp/5b2/4p2Q/8/3BB3/PP3PPP/3R2K1 b - - 5 18,a8d8 h5h7,564,kingsideAttack mate mateIn1 middlegame oneMove
1k6/pp5p/6p1/8/6PP/3P3r/PPP1RP2/1K6 w - - 1 35,h4h5 h3h1 e2e1 h1e1,564,backRankMate endgame mate mateIn2 rookEndgame short
6k1/3rRpB1/1p3Pp1/p1p4p/P2r4/1PbP3P/2P3K1/5R2 b - - 5 37,d4d5 e7e8 g8h7 e8h8,564,endgame kingsideAttack mate mateIn2 operaMate short
8/1q1k1p1r/p2P4/4p2r/2Q5/6P1/P4PP1/2R1R1K1 w - - 3 34,c4c7 b7c7 c1c7 d7d6,564,advantage endgame master short
3r1r1k/3nR1p1/p3Q2N/1pp5/6n1/3P4/PP4PP/4Rq1K w - - 2 25,e1f1 f8f1,564,mate mateIn1 middlegame oneMove
r3k2r/1b1n1p1p/p1q1p1pQ/1pp1P1b1/3pNP2/1P1P4/1PP3PP/R1B2R1K w kq - 0 18,e4g5 c6g2,564,kingsideAttack mate mateIn1 middlegame oneMove
8/p7/8/8/4k1pP/2K3P1/8/8 b - - 2 41,e4f3 h4h5 f3g3 h5h6,564,crushing endgame pawnEndgame quietMove short
8/8/7P/8/1p4K1/pP6/k7/8 b - - 0 48,a2b2 h6h7 b2b1 h7h8q,564,advancedPawn crushing endgame pawnEndgame promotion short
8/8/8/P7/5p2/3K4/6k1/8 w - - 0 46,d3e2 f4f3 e2e3 f3f2,565,advancedPawn crushing endgame pawnEndgame short
5rk1/pR3ppp/1p1Q1n2/3p4/8/4P3/3q1PPP/R1r3K1 w - - 6 30,a1c1 d2c1,565,backRankMate endgame mate mateIn1 oneMove
6k1/5p1p/2Rp2p1/3P4/3BPP2/1p1K3P/1r1p2P1/3Bq3 b - - 7 46,e1d1 c6c8,565,endgame mate mateIn1 oneMove pillsburysMate
r3R1k1/1p3ppp/p1q5/2n3P1/7P/2B5/PPP1Q3/1K2R3 b - - 0 26,a8e8 e2e8 c6e8 e1e8,565,endgame mate mateIn2 short
4nk1r/p4pp1/2Q1b2p/3r4/P2P4/8/4nBPq/R4R1K w - - 0 26,h1h2 d5h5 f2h4 h5h4,565,anastasiaMate mate mateIn2 middlegame short
r1b2r1k/pp1n2pp/2n2q2/6N1/4Q3/2P3B1/PPB2PPP/R4RK1 b - - 0 18,f6g5 e4h7,565,kingsideAttack mate mateIn1 middlegame oneMove
5k2/5p2/6pp/p3r3/8/P7/1rP2PPP/4R1K1 w - - 0 27,e1e5 b2b1 e5e1 b1e1,565,backRankMate endgame mate mateIn2 rookEndgame short
r1bqr1k1/ppb2ppp/2p2N2/8/1PnP4/P4NP1/1B3PBP/R2QR1K1 b - - 0 16,d8f6 e1e8,565,backRankMate hangingPiece mate mateIn1 oneMove opening
r2qk2r/ppp2pp1/2n2b1p/3pp2P/6b1/3P1P2/PPPNP3/R2QKBNR w KQkq - 0 10,f3g4 f6h4 h1h4 d8h4,565,mate mateIn2 opening short
1Q2Rqkr/7p/p5pB/2p2p2/2P5/3p4/PP3PPP/6K1 b - - 2 29,f8e8 b8e8,565,endgame hangingPiece mate mateIn1 oneMove
r3k2r/ppp2ppp/3p4/2b1q2b/4P1n1/2NBB3/PPP2PPP/R3QRK1 w kq - 6 12,e3c5 e5h2,565,kingsideAttack mate mateIn1 middlegame oneMove
1r6/1pk3p1/2p1p3/p1PnPp1p/P2R3P/5PP1/1P1R2K1/8 w - - 5 37,d2c2 d5e3 g2f2 e3c2,565,crushing endgame fork master short
3rr1k1/ppp2ppp/3p4/8/4nP2/2B1R3/PP4PP/4R2K b - - 1 18,e4c3 e3e8 d8e8 e1e8,565,backRankMate endgame master mate mateIn2 short
1k1r3r/p2qb3/1p2p2n/4P2p/1P2Q1p1/P3B3/4NPPP/2R2RK1 w - - 1 23,f1d1 d7d1 c1d1 d8d1,565,backRankMate mate mateIn2 middlegame short
3r4/ppp1kpQ1/2n5/4p1NP/2P5/3q4/PP3P2/1K4R1 w - - 3 28,b1a1 d3d1 g1d1 d8d1,565,backRankMate endgame mate mateIn2 sacrifice short
8/7r/8/8/P4p2/4kP2/R7/4K3 w - - 2 51,a4a5 h7h1,565,endgame master mate mateIn1 oneMove rookEndgame
4R3/p1p3pk/5p1p/2P2P2/1P6/1r6/6PP/3R3K w - - 2 35,d1d7 b3b1 d7d1 b1d1 e8e1 d1e1,565,backRankMate endgame long mate mateIn3 rookEndgame
7k/3b3P/4p3/4b3/1pP2r2/1P6/2B2PR1/5K2 b - - 5 40,d7c6 g2g8,565,endgame mate mateIn1 oneMove
2r4k/6p1/p4p1p/1p6/3P4/8/PP3PPP/3R2K1 w - - 0 35,d1d2 c8c1 d2d1 c1d1,565,backRankMate endgame mate mateIn2 rookEndgame short
r1bqk1nr/pp2p1bp/4P1p1/1Bn5/8/5N2/PP4PP/RNBQK2R b KQkq - 2 12,e8f8 d1d8,565,hangingPiece mate mateIn1 oneMove opening
3r2k1/6p1/4p2p/p1Q5/4R3/8/1P3PPP/6K1 w - - 1 30,c5e7 d8d1 e4e1 d1e1,565,backRankMate endgame mate mateIn2 queenRookEndgame short
4r1k1/p6p/1pn1q1p1/3r1pB1/3p1P2/1Q3P2/PPP4R/1K5R w - - 10 33,h2h7 e6e1 h1e1 e8e1,565,backRankMate mate mateIn2 middlegame sacrifice short
8/8/K7/1p4p1/8/P1P2k2/1P6/8 w - - 1 55,a6b5 g5g4 c3c4 g4g3 c4c5 g3g2 c5c6 g2g1q,565,advancedPawn crushing endgame pawnEndgame promotion quietMove veryLong
rn4k1/p4ppp/1p2bn2/1P2p3/P1B1P3/2P2PP1/7P/3RKR2 b - - 0 19,e6c4 d1d8 f6e8 d8e8,565,backRankMate endgame mate mateIn2 short
r3k2r/1b3p2/p3p2p/1p1q2p1/3n4/P2B1NP1/1PQ2PP1/R4RK1 w kq - 0 18,f3d4 d5g2,565,kingsideAttack mate mateIn1 middlegame oneMove
2n2rRk/ppp4p/8/Pq6/5bQ1/1BP2P1P/1P3P2/6K1 b - - 2 26,f8g8 g4g8,565,endgame master mate mateIn1 oneMove
8/k2r4/2R1p3/8/7p/P3q3/6PP/4R2K w - - 0 35,e1e3 d7d1 e3e1 d1e1,565,backRankMate endgame mate mateIn2 rookEndgame short
r4rk1/pbp2p1p/1p4p1/4P1q1/2P5/3PP3/P3B1PP/R2Q1RK1 w - - 1 18,d1d2 g5g2,565,kingsideAttack mate mateIn1 middlegame oneMove
1b1r2k1/5b2/p5p1/8/1p4Q1/1P5P/PB3PP1/6K1 w - - 0 35,g4b4 d8d1 b4e1 d1e1,565,endgame mate mateIn2 pillsburysMate short
4r2k/p6p/5p2/4q3/3b4/5B2/P1Q3PP/1R5K w - - 1 32,b1d1 e5e1 d1e1 e8e1,565,backRankMate endgame mate mateIn2 sacrifice short
r3q3/p3r1pk/p4p1p/2bR4/8/P1N2Q2/1PP2PPP/R5K1 w - - 1 23,d5c5 e7e1 a1e1 e8e1,565,kingsideAttack mate mateIn2 middlegame short
3Rq1k1/5p1p/p4Q1P/1p6/8/P7/1P3PK1/8 b - - 0 33,e8d8 f6d8,565,endgame hangingPiece mate mateIn1 oneMove queenEndgame
r4rk1/2q2ppp/8/1p2p3/2b1Q3/2PB4/1P3PPP/R4RK1 b - - 1 22,a8b8 e4h7,565,kingsideAttack master mate mateIn1 middlegame oneMove
1r4k1/5ppp/2n1p3/1B2b1P1/P3P2P/2r5/3R4/1K1R4 b - - 0 27,c6b4 d2d8 b8d8 d1d8,565,backRankMate mate mateIn2 middlegame short
r1b1kb1r/p4ppp/2p1p3/3n2B1/2B5/2N5/PPP2PPP/3R1RK1 b kq - 3 12,d5c3 d1d8,565,mate mateIn1 middlegame oneMove operaMate
2b2rk1/8/p2Rp1pp/1p6/8/2P5/P5PP/3R1q1K w - - 2 25,d1f1 f8f1,565,backRankMate endgame mate mateIn1 oneMove
6k1/1p6/p2p3p/2Pnp1pP/1P4P1/P7/2R1K3/5r2 w - - 0 47,e2f1 d5e3 f1e2 e3c2,565,crushing endgame fork short
6rk/pR6/2np4/2b1p3/4P3/3P4/PPP4N/3R2rK w - - 1 26,d1g1 g8g1,565,endgame mate mateIn1 oneMove operaMate
4N1k1/3r1pP1/2b4p/2pp4/1p3P2/3P2R1/6PP/6K1 b - - 9 42,d7d8 e8f6,565,endgame mate mateIn1 oneMove
6k1/p4p2/1p5p/3n4/1P6/P7/r4PPP/3R2K1 w - - 0 31,d1d5 a2a1 d5d1 a1d1,565,backRankMate endgame mate mateIn2 rookEndgame short
3r2k1/5ppp/3Qp3/1R6/P4P2/K5P1/3p4/8 b - - 0 40,d8d6 b5b8 d6d8 b8d8,565,backRankMate endgame mate mateIn2 rookEndgame short
r1b1k2r/pp3ppp/2B1p3/2q5/8/2b2N2/PPPQ1PPP/3R1RK1 b kq - 0 13,c5c6 d2d8,565,mate mateIn1 middlegame oneMove
r2q1rk1/pb3ppp/1pn1p3/3n4/3P4/5N2/PPQN1PPP/1BR2RK1 b - - 3 13,a8c8 c2h7,565,kingsideAttack mate mateIn1 oneMove opening
4r1k1/4qppp/8/8/4r3/P3Q3/1PP3PP/1R2R1K1 w - - 0 26,e3f2 e4e1 b1e1 e7e1 f2e1 e8e1,565,crushing endgame long
2rq1rk1/pp2bp1p/4p1p1/4P3/4p1Q1/6R1/PPP2PPP/R1B3K1 w - - 0 16,g4e4 d8d1 e4e1 d1e1,565,kingsideAttack mate mateIn2 middlegame short
r1b1k2r/pp3p1p/2nbp2p/1B1pq3/3N4/1N6/P1R2PPP/3Q1RK1 w kq - 2 15,d4c6 e5h2,565,kingsideAttack mate mateIn1 middlegame oneMove
3r1r2/6p1/1QR4p/5kp1/2p5/5P1P/PP4P1/K7 w - - 0 36,c6c4 d8d1 c4c1 d1c1,565,backRankMate endgame mate mateIn2 queenRookEndgame short
N3R3/pp3pkp/2N3p1/8/2r5/3q2Pb/PP3P1P/3R2K1 w - - 2 24,d1d3 c4c1 d3d1 c1d1 e8e1 d1e1,565,endgame fork long mate mateIn3 pillsburysMate
5k2/7p/2R1K1p1/4P3/7r/8/8/8 b - - 2 42,f8e8 c6c8,565,endgame mate mateIn1 oneMove rookEndgame
rn4k1/p3q2p/2p3pQ/1p1p1r2/3P1N2/5P2/PPP5/2KR2NR w - - 0 23,d1e1 e7e1,565,hangingPiece mate mateIn1 middlegame oneMove
rn2k2r/ppp2pb1/3p1qpp/8/4P3/2NP2PN/PPPQ3P/2KR3R w kq - 0 13,c3d5 f6b2,565,mate mateIn1 middlegame oneMove queensideAttack
b3r2k/p1p2Rp1/1p5p/4PB2/2p5/P1P5/6PP/6K1 b - - 2 31,e8e5 f7f8,565,endgame mate mateIn1 oneMove pillsburysMate
1k6/ppp2ppp/2p5/4R3/8/2N5/PP3PPP/2r3K1 w - - 1 19,c3d1 c1d1 e5e1 d1e1,565,backRankMate endgame hangingPiece mate mateIn2 short
