FEN,Moves,Rating,Themes
8/6p1/4K1Rp/3pP2P/3k4/8/8/5r2 b - - 5 66,d4e4 e6d6 f1a1 e5e6,2715,crushing endgame rookEndgame short
r1bqk2r/1pp2p2/p2p1n1p/2bNp1N1/2P1P2B/7P/PPP2PP1/R2QK2R b KQkq - 0 11,h6g5 h4g5 c5f2 e1e2,2716,advantage opening short
5rk1/ppr2pbp/1q1p2p1/1R1P1b2/2PNp3/1PQ1B2P/5PP1/5RK1 b - - 5 25,g7d4 e3d4 b6b5 c3e3 b5e8 d4f6,2716,advantage defensiveMove long middlegame sacrifice
5k2/8/2pN4/1p3P1K/1P1B4/p1P2P2/r7/8 w - - 2 43,f5f6 a2d2 d4c5 d2d5 h5g6 d5c5 b4c5 a3a2 d6e4 a2a1q,2716,advancedPawn crushing endgame master promotion sacrifice veryLong
8/1p2Q2p/p3P1pk/8/3n1q2/8/Pr4PP/6RK b - - 0 31,f4f5 e7h4 f5h5 h4d4 b2e2 d4f4 h5g5 f4f8 h6h5 e6e7,2716,advancedPawn crushing endgame fork veryLong
r4rk1/pR3ppp/2p1p3/2Pp4/3Bn1Q1/7P/q4PP1/5RK1 b - - 3 18,g7g6 g4f4 a2d2 f4e5 d2d4 e5d4,2716,advantage long middlegame
r5k1/1q2bpp1/4p1n1/p2p2P1/3N1P2/1P2B3/1P2Q3/1K5R b - - 2 31,a5a4 e2h5 e7b4 d4e6 f7e6 h5g6,2716,crushing deflection long middlegame
2r3k1/1p2qpp1/2n1r2P/8/1p1pNQ2/P2P4/3K1P2/5R1R b - - 0 28,b4a3 h6g7 e7b4 d2e2 b4b2 e2f3 c6e5 f3g2 b2b5 h1h8 g8g7 h8c8,2716,advancedPawn advantage middlegame skewer veryLong
2Q5/6pk/5pp1/4p3/2P5/2n1Bb1P/3R2PK/4q3 b - - 3 39,e1e3 d2d8 h7h6 h3h4 g6g5 c8f5 e3f4 f5f4,2716,advantage endgame quietMove veryLong
r2q3k/1pp2Qnp/1bn1r1p1/p3P3/3PB1P1/2P5/PP5P/RNB2R1K w - - 1 17,f1f6 c6e5 d4e5 e6f6 f7f6 d8d1,2716,advantage long middlegame sacrifice
5rk1/7p/b1n1p1pb/p1Qpq3/2P3P1/BP2N1N1/2P1K1BP/1R6 w - - 0 26,b1f1 c6d4 e2d1 f8c8 c5e7 e5e3 g4g5 e3g5 e7g5 h6g5,2716,advantage master middlegame trappedPiece veryLong
8/p7/3R2p1/kp1Pp3/b3P3/5P2/6PP/6K1 w - - 1 31,d6g6 b5b4 g6g7 b4b3 g7b7 a4b5 b7a7 b5a6 a7a8 b3b2,2716,advancedPawn advantage defensiveMove endgame quietMove veryLong
r6r/pp2b1k1/1n2pnBR/3q4/2pP4/2P1Q3/PP1B1PP1/1K5R b - - 4 27,f6g4 e3g3 h8h6 h1h6 g4h6 g6e4 e7g5 e4d5,2716,crushing discoveredAttack discoveredCheck exposedKing middlegame pin sacrifice veryLong
2R5/2R2rpk/p2Br1qp/1p1pPb2/5Q2/PP3PP1/6K1/8 b - - 6 42,e6d6 c7f7 g6f7 e5d6 f7e6 c8c1 e6e2 g2h1,2716,advantage middlegame quietMove veryLong
2rq1k2/p5p1/1r6/3nNpb1/3Pp2p/1Q3P1P/PP4PB/R3R1K1 w - - 3 27,b3d1 b6b2 f3e4 c8c2 g1h1 c2g2,2716,advantage long master masterVsMaster middlegame
r2qkbnr/pp3ppp/2n5/1B2P3/3pN3/5b2/PPP2PPP/R1BQK2R w KQkq - 0 9,d1f3 d8a5 e4c3 g8e7 e1g1 d4c3,2716,advantage fork long opening quietMove
1R6/2r2pkp/4p1p1/pp1pN3/q2P4/1n2P1P1/4QPKP/8 b - - 3 33,f7f6 e2g4 b3d4 e5g6 h7h5 g4h5 d4c6 h5h8 g7g6 b8g8 g6f5 h8h5 f5e4 g8g4 e4d3 g4a4,2716,crushing endgame sacrifice skewer veryLong
1k3r1r/p1p1q3/Pp1p1n2/1P1P3p/4P1p1/4Q3/1RP1N1PP/5RK1 w - - 1 25,e3c3 f6e4 f1f8 h8f8 c3e3 e4g3 e3g3 e7e2,2716,crushing deflection middlegame skewer veryLong
r5k1/p3n1pp/3bq1r1/3p1p2/4p2B/2P1N2P/PP2QPP1/1R2R1K1 w - - 7 24,b1d1 f5f4 h4e7 d6e7,2716,crushing middlegame short
8/5p2/4p2p/4k3/8/p3PKP1/P6P/8 w - - 3 46,f3e2 e5e4 g3g4 f7f5 g4f5 e4f5,2716,crushing endgame long pawnEndgame
8/8/3kpn2/1p3ppp/1N1Pp3/2K1P2P/P4PP1/8 b - - 1 34,f6d5 b4d5 d6d5 g2g3,2716,crushing defensiveMove endgame knightEndgame short
8/8/7n/3B3P/2p5/2k1K3/8/8 b - - 1 48,c3b3 e3d4 h6f5 d4c5 b3c3 d5c4 f5g3 h5h6,2716,crushing defensiveMove endgame veryLong
4r3/1pr3bk/p3P2p/1qP2Qp1/1P6/5N2/5BPP/1R5K b - - 0 34,h7h8 f3e5 h8g8 e5d7 e8e7 d7b6,2716,crushing defensiveMove long middlegame quietMove
2r1r1k1/3q3p/2b3pb/1P1npp2/P7/4pP2/1B1QB1PP/1R1N1RK1 w - - 0 26,d2c2 c6b5 e2b5 d7b5 c2c8 b5f1 g1f1 e8c8 b2e5 c8c2,2716,crushing middlegame veryLong
r4rk1/1pp2ppp/p1np4/4nNq1/4P2P/2NBP1P1/PPP2Q2/2KR4 b - - 0 18,e5g4 f2e2 g5g6 c3d5 g8h8 d5f4,2716,advantage long middlegame
r1b2r2/2qn1pk1/1pp1p2p/p5p1/1PBP4/4PPP1/P1Q1N1P1/2KR3R w - - 0 18,h1h6 g7h6 d1h1 h6g7 c2h7 g7f6 e2f4 c7d6 h1h6 f6e7 h6e6 d6e6 f4e6 d7f6,2716,advantage hangingPiece middlegame veryLong
r5k1/5ppp/p1pn1q2/1p4r1/1P6/P1N4Q/2P2PPP/3RR1K1 b - - 5 23,a8d8 h3d3 g5e5 e1e5 f6e5 c3e4,2716,crushing long middlegame
4r3/p5pp/8/k7/1p6/3NB3/r4PPP/4R1K1 w - - 0 43,e3a7 e8e1 d3e1 a2d2 g1f1 b4b3 e1f3 d2d1 f1e2 b3b2 e2d1 b2b1q,2716,advancedPawn advantage endgame promotion veryLong
8/7p/p2k2p1/1p1p1bPP/1P1PpK2/P3P3/8/3B4 b - - 0 39,d6e6 h5g6 h7g6 a3a4 b5a4 d1a4,2716,bishopEndgame crushing endgame long
8/1p4p1/2p1k1P1/p6P/P2r2K1/5R2/1P6/8 w - - 3 48,f3f4 d4f4 g4f4 e6f6 f4g4 b7b6 g4f4 b6b5 h5h6 g7h6,2716,crushing endgame quietMove rookEndgame veryLong zugzwang
rnb2rk1/1p3pp1/p1pp1q1b/4p2Q/2B1P3/P1PP1N2/1PK3P1/5R1R b - - 3 17,f6f4 f3e5 d6e5 f1f4,2716,advantage discoveredAttack middlegame short
6k1/pr5p/4p1p1/3P2nq/5r2/1B3N2/PP2Q1PP/5RK1 b - - 0 29,f4e4 e2c2 b7f7 f3g5 f7f1 g1f1 e4f4 g5f3,2717,advantage defensiveMove middlegame veryLong
8/1p6/6p1/p7/6K1/P5P1/1P3k2/8 w - - 0 49,g4f4 a5a4 g3g4 f2g2 g4g5 g2h3,2717,crushing defensiveMove endgame long pawnEndgame quietMove
8/p5pp/2k5/1p6/P2K1P2/6P1/7P/8 w - - 0 42,a4b5 c6b5 g3g4 b5c6,2717,crushing defensiveMove endgame pawnEndgame short
5r1k/pbq4B/1p5R/6P1/3P4/P1P5/5PP1/4R1K1 b - - 0 32,h8g7 h7b1 f8h8 e1e6,2717,crushing endgame master quietMove short
r4q1k/1pp2b1n/1bnp4/p3p1N1/1P2P2Q/P1NP3P/1KP5/6R1 b - - 3 31,f8g7 g5h7 g7g1 h7g5 h8g7 h4h7 g7f6 h7f5,2717,advantage discoveredAttack discoveredCheck exposedKing kingsideAttack middlegame sacrifice veryLong
8/1p3pk1/p3p1q1/P3P3/1P1K1P1p/3p4/3Q3P/8 w - - 0 39,d2d3 g6g1 d3e3 g1h2 f4f5 h2g3,2717,crushing endgame long queenEndgame
6k1/p1q2p2/7p/3RP1p1/2B1p1b1/p1P1Q1B1/2r3PP/5K2 w - - 2 33,d5c5 c7b6 e5e6 g4e6 c4e6 b6e6,2717,crushing long middlegame
1R6/5rk1/3K4/4P1p1/8/8/8/8 b - - 1 50,g5g4 e5e6 f7f6 d6d7 f6f1 e6e7,2717,advancedPawn crushing endgame long rookEndgame
8/5p1p/4k1pP/p2p4/Pp4P1/1P1K1P2/2P5/8 b - - 0 46,f7f6 c2c3 b4c3 d3c3 e6e5 b3b4 d5d4 c3c4 a5b4 a4a5 d4d3 c4d3 e5d5 a5a6 d5c6 d3c4 c6b6 c4b4,2717,crushing endgame pawnEndgame quietMove veryLong
8/p4p1p/3k4/3r2p1/1PP1Q1Pq/7P/5PK1/8 b - - 0 38,d5e5 e4d4 d6e6 c4c5 f7f6 c5c6,2717,crushing endgame long quietMove
8/8/6p1/7p/1P1kp2P/1K4P1/8/8 w - - 0 48,b3c2 d4e3 b4b5 e3f3 b5b6 e4e3 b6b7 e3e2 c2d2 f3f2 b7b8q e2e1q,2717,advancedPawn crushing endgame pawnEndgame promotion veryLong
r1b2rk1/ppp2Np1/3p3p/2b1p3/2BnP1nq/2NP1Q1P/PPP2PP1/R1B2RK1 w - - 1 11,f7g5 d6d5 c4d5 g8h8 g5f7 h8h7,2717,advantage defensiveMove long opening
8/1R2k1pp/5pq1/1N1Pp3/2P1P1b1/1N6/1P4P1/6K1 b - - 2 29,e7d8 b3a5 g4d7 a5c6 d7c6 d5c6 g6g4 b7d7 g4d7 c6d7,2717,advancedPawn crushing endgame exposedKing master quietMove veryLong
8/2b2kp1/R4p1p/4pP2/2r3P1/4B2P/4K3/8 b - - 2 57,g7g6 e2d3 c4b4 a6a7 g6f5 g4f5,2717,crushing endgame long master masterVsMaster pin
8/1p6/p1p1k3/P1Rr1pp1/1P1P2P1/4PK2/8/8 b - - 0 39,d5c5 b4c5 f5g4 f3g4 e6d5 g4f5 g5g4 f5f4,2717,crushing endgame master veryLong zugzwang
r3k2r/1qpn1p2/ppN4p/3Q2p1/3Pn3/4B3/P1P2PPP/R4RK1 b kq - 0 18,d7f6 d5e5 e8f8 d4d5,2717,advantage defensiveMove middlegame short
5rk1/1p1n2pp/p3p1n1/3p1r2/N2q4/1PB3Q1/PKP5/6RR b - - 1 28,d4f4 h1h7 f8f6 h7g7 g8g7 g3g6 g7f8 g6g8,2717,advantage attraction kingsideAttack middlegame pin veryLong
8/8/1Pk5/5p1p/2K1p1p1/8/5PPP/8 w - - 1 33,b6b7 c6b7 c4c5 b7c7 c5d5 c7b6,2717,crushing defensiveMove endgame long pawnEndgame
1k1r4/1pq3pp/1p3p2/2p1p1P1/2Qn4/BP5B/P1P2P1P/5RK1 w - - 2 27,g5f6 d4f3 g1g2 e5e4 c4e4 c7h2 g2f3 h2h3 f3e2 h3h5,2717,advantage deflection discoveredAttack fork middlegame quietMove veryLong
1b6/7p/5B2/6p1/p5P1/k1P2K1P/5P2/8 w - - 0 41,f6g5 b8d6 h3h4 a3b3,2717,advantage bishopEndgame endgame quietMove short
8/8/5k1p/1ppp4/5PP1/2P3K1/1P6/8 w - - 0 47,g3h4 c5c4 h4g3 d5d4 g3f2 d4d3,2717,crushing endgame long pawnEndgame quietMove
5rk1/1b6/p3Q1pp/P7/8/3B1n1P/2P2qP1/6RK b - - 0 40,f8f7 e6g6 g8f8 g6d6,2717,crushing middlegame short
8/k7/P2r4/7P/2p1p1P1/2Kp4/R4P2/8 w - - 4 54,c3c4 d3d2 a2d2 d6d2 h5h6 e4e3 f2e3 d2g2 e3e4 g2g4 c4d5 a7a6 e4e5 a6b7,2717,advancedPawn crushing defensiveMove endgame pin rookEndgame veryLong
r4Bk1/p1p2ppp/2b5/3p4/8/6Pq/PPP2n1P/RN1QR1K1 w - - 0 15,g1f2 h3h2 f2e3 a8e8 e3d3 c6b5 d3c3 h2g3,2717,advantage fork middlegame veryLong
2n5/1p5p/4p1pP/kPp1PpP1/2P2P2/K4N2/8/8 b - - 11 41,c8b6 f3h4 b6c4 a3b3 a5b5 h4g6,2717,crushing endgame knightEndgame long master
8/1p6/p1p1k3/8/PPPPKppp/8/6PP/8 b - - 1 42,b7b5 c4b5 f4f3 g2f3 g4g3 h2g3 h4h3 b5a6 h3h2 a6a7 h2h1q a7a8q,2717,advancedPawn crushing endgame pawnEndgame promotion veryLong
8/8/8/4r3/8/2kp1KP1/7R/8 w - - 0 49,f3f4 e5d5 h2h1 d3d2 h1d1 c3c2,2717,advancedPawn crushing endgame long quietMove rookEndgame
8/1k3p1p/4p2P/1PKpP3/2p5/2P2Np1/8/8 w - - 4 63,c5d6 b7b6 d6e7 g3g2,2717,advancedPawn crushing endgame knightEndgame short
6k1/1p5p/p7/3p2Q1/3Bp3/1P3qP1/4rP1P/6K1 b - - 3 32,g8f8 g5d8 f8f7 d8d7,2717,crushing endgame short
2r3k1/p2b1n1p/3pNbp1/q2P1p2/3N1PP1/Pp2QB1P/1Pr5/1K1RR3 w - - 3 27,g4f5 c8c3 e3e4 c2b2 b1b2 c3c2 e4c2 b3c2,2717,advancedPawn advantage attraction middlegame pin queensideAttack sacrifice veryLong
r5k1/pp3rpp/3p4/2pqp3/8/4QPRP/PP5K/6R1 b - - 1 25,a8f8 e3h6 g7g6 g3g6 g8h8 g6g7 d5d3 g7f7 f8f7 h6g5 d3e2 g1g2 e2g2 g5g2,2717,advantage endgame pin veryLong
4n1k1/7p/3p2pB/1Npqnp2/P7/1r5P/1R3QPK/8 b - - 1 34,e5d3 f2e3 g8f7 b2b3 d5b3 h6g5 b3e6 e3d3,2717,advantage middlegame quietMove veryLong
8/8/2p1qkp1/5p2/8/P3Q1P1/6KP/8 w - - 0 54,e3e6 f6e6 g2f3 e6d5 h2h4 c6c5 f3e3 d5c4,2717,crushing defensiveMove endgame quietMove veryLong
r4r2/pb3p1k/1p2p1pP/3pP2P/3R1P2/bqN1B3/1P4Q1/K6R b - - 1 27,a3c5 f4f5 g6g5 f5e6,2717,crushing middlegame short
8/6p1/3k1p2/7p/2KP4/7P/6P1/8 w - - 1 42,d4d5 h5h4 c4d4 g7g6 d4e4 d6c5,2717,crushing endgame long pawnEndgame quietMove zugzwang
8/1pB5/p2K2k1/P1P5/1P4p1/2n5/8/8 b - - 1 41,g4g3 d6d7 g3g2 c7h2 c3e4 h2g1 e4g5 b4b5 g5f3 c5c6 b7c6 b5a6 f3g1 a6a7 g1f3 a7a8q g6g7 a8a7 g2g1q a7g1,2717,advancedPawn clearance crushing deflection endgame master promotion quietMove veryLong
8/3k2p1/ppp3pp/4P3/1PP2PP1/4K2P/2bN4/8 b - - 3 34,a6a5 c4c5 a5a4 c5b6 a4a3 e5e6 d7e7 b6b7 a3a2 b7b8q,2717,advancedPawn crushing endgame promotion veryLong
8/p7/1pp5/3pPk1p/PP1P3P/5K2/8/8 b - - 1 51,f5e6 b4b5 c6c5 d4c5 e6e5 c5c6,2717,crushing endgame long master pawnEndgame
8/8/ppp1k1pp/4P3/1P2K1P1/P5P1/8/8 b - - 2 33,g6g5 e4d4 b6b5 d4e4,2717,crushing defensiveMove endgame pawnEndgame short
1r2r2k/pPp3pp/4q3/8/4N3/3PK1R1/PPPB3P/6R1 b - - 0 27,b8b7 g3g7 e6b6 e3f3 e8f8 f3e2,2717,advantage defensiveMove long middlegame
r4rk1/pp5p/2n1b1p1/5P2/5Q2/2BB4/qPP3PP/2K2RNn b - - 0 17,e6f5 d3c4 f5e6 c4a2 e6a2 c3f6,2717,advantage defensiveMove fork long middlegame
4r1k1/p4pbp/6p1/3Q4/1P2p3/3p3P/P1qN1PPB/4R1K1 w - - 1 25,d2e4 c2e2 e1e2 d3e2 e4g3 e2e1q,2718,advancedPawn advantage long middlegame promotion sacrifice
2rq1rk1/pp1b1p2/4pp2/7p/1P2B3/PQ3P2/3B1P1P/R5K1 b - - 1 21,h5h4 b3e3 f6f5 e3h6 f7f6 h6g6,2718,advantage long middlegame
7r/q2Bk2p/1p2PppQ/3p4/3P1n2/r4P2/P4P1P/2R3K1 b - - 5 28,f4e2 g1h1 e2c1 h6g7 e7d6 g7h8 a7a6 h8b8 d6e7 b8e8,2718,advantage defensiveMove fork middlegame sacrifice veryLong
3R4/5ppk/7p/p3p3/1pr1P1P1/P3BP2/q1P5/2QK4 w - - 1 32,d8d2 c4c3 d2d3 b4b3 d3c3 b3b2 c1b2 a2b2,2718,advancedPawn advantage endgame sacrifice veryLong
8/p4p2/6pp/P1k5/2P3PP/3K4/8/8 b - - 0 41,f7f5 h4h5 g6h5 g4f5 c5d6 d3d4 h5h4 c4c5,2718,crushing deflection endgame pawnEndgame veryLong
7k/1Q4R1/p4n1p/4rq2/4r3/4pP1P/PP4P1/2R3K1 b - - 0 30,e4d4 b7f7 d4d8 g7g6 f5g6 f7g6,2718,advantage long master middlegame
8/1p6/1p5p/2p5/1P3kP1/P1P1p2P/4K3/8 w - - 0 29,a3a4 b6b5 a4b5 c5b4 c3b4 b7b6 h3h4 f4g4,2718,crushing endgame pawnEndgame quietMove veryLong zugzwang
4r1k1/3b1p1p/6p1/1PRp4/3P4/3B1P2/1Q3KPq/8 w - - 0 30,b5b6 d7h3 d3f1 h3g2 f1g2 h2h4 f2g1 e8e1 g2f1 e1f1 g1f1 h4h1,2718,attraction crushing endgame pin sacrifice veryLong
r4r2/1pp1q1pk/1p1pp1np/4n2Q/4P3/1B1P3P/PPP1NRP1/R5K1 w - - 0 17,a1f1 f8f2 f1f2 a8a5 d3d4 e5d3 h5g6 h7g6,2718,advantage middlegame veryLong
rnb2r1k/p3q2P/2p1p1B1/1p4N1/3P4/P3Q3/1PP5/2K4R b - - 0 22,e7f6 g5f7 f8f7 g6f7 b8d7 f7e8 c8b7 e8d7,2718,crushing kingsideAttack middlegame veryLong
8/1r4kp/5pp1/4p3/2Pp4/1p1P2P1/rB3P1P/R4RK1 w - - 0 35,a1a2 b3a2 b2a1 e5e4 g1g2 b7b1,2718,advancedPawn advantage endgame long
8/8/1p5p/4k1pP/pPR1P1K1/P1P3P1/4r3/8 w - - 0 48,b4b5 e2e4 c4e4 e5e4 c3c4 e4e5 c4c5 b6c5 g4f3 e5d6 f3e4 d6c7,2718,crushing defensiveMove endgame rookEndgame veryLong zugzwang
8/7p/6p1/5p2/5P2/2k1K1PP/8/8 w - - 1 44,g3g4 h7h5 e3f2 h5h4 f2e3 c3c4,2718,crushing defensiveMove endgame long pawnEndgame quietMove
8/2p1k3/2prP1p1/p2pRp2/P4PP1/1P3K2/2P5/8 b - - 0 33,d6e6 g4f5 g6f5 b3b4 a5b4 a4a5 e6e5 f4e5,2718,crushing endgame quietMove rookEndgame veryLong
2r1r1k1/5p1p/p3p1pQ/4R3/7R/P5P1/2p2PK1/3q4 b - - 1 39,f7f6 h6h7 g8f8 h7b7 d1g1 g2g1 c2c1q e5e1,2718,crushing endgame veryLong
r1bq1rk1/pp3p2/1n5Q/3pb1P1/4N3/P2B3P/1PP2P2/R3K1NR b KQ - 0 17,d5e4 d3e4 f7f5 g5f6 f8f6 h6g5 g8f8 g5e5 d8d2 e1d2,2718,advantage clearance enPassant fork middlegame veryLong
8/5k1p/8/5PPK/8/p3b3/8/B7 w - - 2 41,h5h6 e3c1 f5f6 f7g8 a1d4 c1b2,2718,bishopEndgame crushing endgame long
5rk1/7p/2bp2p1/2p1p3/4P1N1/5RPP/1qP1Q1K1/R7 b - - 0 38,f8f3 g4h6 g8g7 a1a7 g7h6 g2f3,2718,advantage endgame long
2r2k2/ppp1R1pp/5nb1/8/5B2/1BrP3P/P4PP1/4R1K1 b - - 0 21,c8e8 e7e8 f6e8 f4g5 e8f6 g5d2 c3b3 a2b3,2718,advantage middlegame quietMove veryLong
8/1p4p1/p1k2p1p/3p1P2/3P1KPP/P7/1P6/8 w - - 5 42,g4g5 h6g5 h4g5 c6b5 b2b3 a6a5,2718,crushing defensiveMove endgame long pawnEndgame
2r2rk1/4bpp1/p2p3p/1p1RpP2/1QP5/1P2B1N1/4R1PP/q1K5 w - - 1 22,c1d2 e7d8 b4c3 d8a5,2718,crushing middlegame pin quietMove short
8/5pp1/3kp2p/p7/3KPPP1/P6P/8/8 b - - 1 42,a5a4 e4e5 d6c6 h3h4,2718,crushing defensiveMove endgame pawnEndgame short
3k4/5K2/7p/4P3/3P2Pb/8/8/8 b - - 5 49,h4f2 g4g5 h6g5 e5e6,2718,bishopEndgame crushing endgame short
8/8/6p1/5bP1/5p2/3kpK2/R7/8 w - - 11 70,a2h2 f5e6 h2b2 e6d5 f3f4 e3e2,2718,advancedPawn crushing endgame exposedKing long quietMove
2r5/p4P2/2PK4/6k1/P5p1/5p2/2R5/8 b - - 0 51,g5f6 c6c7 f6f7 c2c4 f3f2 c4f4 f7g6 f4f2,2718,advancedPawn advantage endgame exposedKing rookEndgame veryLong
r1bq1krb/ppp5/2np1nBP/4p3/2P5/P1N1PPR1/1P1PK1P1/RQB3N1 w - - 3 21,c3d5 f6d5 h6h7 g8g7 c4d5 d8h4 e2f2 c6e7,2718,advantage middlegame veryLong
r3k2r/pp1b1ppp/2nQ4/1B2p3/P7/2N3P1/1P2Nq2/R1BK3n b kq - 3 15,a8d8 c3d5 f2d4 d1e1 d4d5 d6d5,2718,advantage defensiveMove long middlegame quietMove
1Q1bk1r1/p4p2/4p1np/3pPp2/3P1P2/1Np1BN2/q6P/1R5K w - - 0 31,b3c5 g6e5 b8b5 e8f8 c5e6 f7e6 b5b4 f8e8,2718,crushing defensiveMove middlegame veryLong
5rk1/1P4pp/P2p4/3P4/4pp1q/2P4b/5PQP/R3R1K1 w - - 3 35,g2e4 h4g5 g1h1 f4f3 e4e6 h3e6 e1g1 g5d5 c3c4 d5c6 g1b1 c6c5 b7b8q f8b8 b1b8 g8f7 b8f8 f7e7,2718,crushing endgame master veryLong
rnbq2k1/2p2p2/p3r3/bp5Q/2pPN3/2P4P/P4PP1/4RRK1 b - - 2 19,c8b7 e4g5 d8f6 e1e6,2718,advantage discoveredAttack middlegame short
6k1/pq3rpp/2p5/3p3P/3Pp1Q1/1rP1P3/1P4R1/2K3R1 b - - 4 27,a7a5 g4e6 g8f8 g2g7 f7g7 e6f6 b7f7 f6d8 f7e8 d8e8 f8e8 g1g7,2718,crushing discoveredAttack endgame sacrifice veryLong
5rk1/3r3p/4pPpR/p3q1P1/8/4K1N1/2Q5/7R w - - 0 36,e3f3 e5g5 g3e4 f8f6 e4f6 g5f6,2718,crushing exposedKing long middlegame
2K5/8/3P1kp1/6R1/r6P/8/8/8 b - - 0 55,a4h4 g5c5 h4h8 c8c7 h8h7 d6d7 f6e6 c5c6 e6f5 c6d6,2718,advancedPawn crushing defensiveMove endgame quietMove rookEndgame veryLong
8/8/1p4Rp/1Pk4P/P1p1r3/2Kp4/8/8 w - - 13 72,g6h6 e4e1 h6c6 c5d5 c6c8 e1c1 c3d2 c1c2,2718,crushing endgame exposedKing quietMove rookEndgame veryLong
r3k2r/pb3p2/1p2p3/2q1n3/3pNQB1/6P1/PP5P/R4RK1 b kq - 3 26,c5c2 e4d6 e8d7 f1f2 h8h2 f2h2 a8h8 h2c2,2719,advantage fork middlegame veryLong
8/6p1/2k4p/2P1pp1P/7r/3PK3/1PR5/8 w - - 2 46,c2c4 h4c4 d3c4 c6c5 e3d3 c5b4 b2b3 f5f4 d3e4 b4c5,2719,crushing endgame quietMove rookEndgame veryLong zugzwang
3qnrk1/3n2bp/B2p2p1/3Pp3/P3p1b1/B1R2N2/5PPP/3Q1RK1 w - - 0 18,h2h3 e4f3 h3g4 e5e4 c3f3 e4f3,2719,advantage long middlegame quietMove
r4rk1/1p2npp1/p1n1b3/3p3Q/4N3/6N1/PPq2PPP/2R1R1K1 b - - 1 16,g7g6 e4f6 g8g7 h5g5 c2f2 g1f2,2719,crushing long middlegame
5b1k/1p6/8/4P2q/p3Q3/4NK2/6P1/8 w - - 3 46,e4g4 h5g4 f3g4 b7b5 g4f3 b5b4 e3c4 b4b3,2719,crushing endgame quietMove veryLong
k2r4/p4Q2/8/2p4p/6p1/4P1P1/1P1q2P1/1R4K1 w - - 1 30,f7h5 d2e3 g1h1 d8d6 h5g4 d6h6,2719,crushing endgame long quietMove
7k/ppp5/4B2p/4p1p1/3bP2q/2NP4/PPPBQrPP/7K w - - 3 21,e2d1 h4h5 d1e1 g5g4 e1f2 d4f2,2719,crushing long middlegame quietMove
1k6/1ppq1p2/p1r2b1Q/4p3/1B1nP1b1/P2B1N2/1PP2PP1/1K1R4 w - - 7 24,b4c5 g4f3 g2f3 f6d8 h6d2 c6c5,2719,advantage long middlegame quietMove
4N3/5pk1/1p2P1p1/3p1pK1/1n1P1Q2/1P5P/2r5/q7 b - - 2 42,g7f8 g5f6 f7e6 f4d6 f8g8 d6e6 g8h8 f6f7 a1a7 f7f8 h8h7 e6f6 g6g5 f6g5,2719,crushing endgame fork veryLong
b2r1rk1/b4pp1/p1n3qp/1p6/8/PNP1NB2/1P3PPP/R1Q2RK1 w - - 3 21,f1d1 c6a5 b3a5 a8f3 d1d8 f8d8,2719,advantage discoveredAttack long opening pin
8/2p3kp/6p1/2P2p2/P1Q1p3/1P2P2P/1R3PPK/q2r4 w - - 5 28,b2c2 d1h1 h2g3 h1h3 g3f4 h3h4,2719,crushing endgame long
2r1qr1k/pp1b2pp/3p1p2/2pNbP2/2P3Q1/2P4R/PP4PP/R1B3K1 b - - 8 21,g7g6 h3h7 h8h7 g4h4 h7g8 f5g6 e8g6 d5e7 g8g7 e7g6,2719,attraction crushing deflection fork middlegame sacrifice veryLong
8/1K4p1/1P6/1R6/6p1/5r1k/1P6/8 b - - 2 49,g7g6 b7a7 g4g3 b6b7 g3g2 b5g5,2719,advancedPawn crushing endgame long master rookEndgame
r5k1/1rq2pb1/6p1/p2pN3/2nB1PP1/3Q4/2P1R3/K6R b - - 5 32,a8b8 d3h3 c4e5 d4e5,2719,advantage middlegame quietMove short
8/7p/1p4pk/5p2/r7/5BK1/P7/6R1 w - - 4 36,f3d5 a4g4 g3f2 g4g1 f2g1 g6g5,2719,crushing defensiveMove endgame long
2k3r1/1ppnb3/4p1r1/4p2p/4P1n1/2N4Q/PPP2PPP/R2R2K1 w - - 2 19,f2f3 e7c5 g1f1 g4e3 f1e2 e3g2,2719,crushing deflection fork long middlegame
3r1rk1/1p2b1pp/p1q5/2pN4/7n/1P2P2P/PB1Q1PP1/4RBK1 b - - 0 25,d8d5 f1c4 f8d8 e1d1 g8f8 c4d5,2719,advantage long middlegame pin quietMove
3r2k1/3qQp1p/1p1P1Pp1/8/2pp1B2/3b1NPP/7K/8 b - - 2 36,d3f1 g3g4 c4c3 f3e5 d7e7 f6e7,2719,advancedPawn crushing endgame long quietMove
8/2b5/4k1Pp/3p1p2/2pP3K/1pP5/1P6/2B5 w - - 0 42,c1h6 f5f4 h4g4 c7a5 h6f4 a5c3,2719,bishopEndgame crushing endgame long quietMove
r5r1/pb3q1k/1p2pnp1/2p1BpR1/2P2QP1/7P/P1B2P2/6K1 b - - 0 31,f6e4 g4f5 f7f8 f5g6 g8g6 c2e4 b7e4 f4e4,2719,crushing master middlegame pin veryLong
5r2/R1p5/6k1/1qPpR3/1P1Pp1b1/2Q1P1K1/6P1/8 w - - 0 34,g3g4 b5e2 g4h3 f8h8 h3g3 h8g8 a7a8 g8a8,2719,crushing endgame quietMove veryLong
4r3/1pQ2p2/p4k2/6N1/8/5PPb/PPP1rq1P/R5RK w - - 3 31,c7f4 f6e7 f4f7 e7d8 a1d1 d8c8 f7e8 e2e8 g5h3 f2f3,2719,crushing defensiveMove middlegame veryLong
