FEN,Moves,Rating,Themes
8/p7/8/2pp1k1B/K5p1/2P5/P7/8 w - - 0 50,a4b5 g4g3 h5f3 d5d4,2507,bishopEndgame crushing endgame short
8/8/8/3P2p1/bpB2p1p/k4P1P/2K3P1/8 w - - 1 41,c2b1 a4d7 c4d3 a3b3 d5d6 b3c3,2507,bishopEndgame crushing endgame long
5r1k/4pp2/3p4/1Q3R1B/3bP2P/3Pq1P1/6K1/8 w - - 3 32,f5f1 f8g8 h5g4 d4e5,2507,advantage endgame short
6k1/3n3p/p3N1p1/1p1P1p2/4r3/P1r1q3/6PP/1Q1R1R1K b - - 1 26,c3a3 f1f3 e4e6 d5e6,2507,crushing middlegame short
5k2/5ppp/1Nb5/2P5/3p4/2q2P1P/4r1P1/1R3Q1K b - - 1 33,c6b5 f1e2 b5e2 b6d5 e2b5 d5c3,2507,advantage endgame long sacrifice
6Q1/4k2K/4p3/1p1p4/3P4/2P5/1P6/5q2 w - - 0 51,g8g7 f1f7 h7h6 f7g7 h6g7 e6e5 d4e5 e7e6 g7f8 b5b4,2507,crushing defensiveMove endgame queenEndgame veryLong
5rk1/2r2pp1/B6p/2n5/4P3/5P2/1PPR2PP/2K4R w - - 1 25,a6e2 f8a8 c1b1 c7a7 b2b4 a7a1 b1b2 a8a2 b2c3 c5a4 c3d4 a1h1,2507,advantage endgame quietMove veryLong
2r2r2/1p1nq2k/p3b2b/3p4/3Pp1p1/1PN1P1P1/PB3RB1/1Q2R1K1 b - - 0 28,e7d6 c3e4 d5e4 b1e4,2507,crushing middlegame short
b2q1rk1/3P3p/p1nR1bp1/2r1p3/Pp4Q1/7P/1B3PP1/1B2R1K1 b - - 3 31,c6d4 b1g6 a8f3 g2f3,2507,crushing master middlegame short
8/1p1k4/2p5/pPP2p1p/2K2PpP/P5P1/8/8 b - - 0 39,d7c7 b5c6 c7c6 a3a4,2507,crushing defensiveMove endgame pawnEndgame short
8/1k6/1P4R1/2K5/6P1/8/8/2r5 w - - 3 59,c5d6 c1c6 d6e5 c6g6 e5f5 g6g8,2507,crushing endgame long master rookEndgame skewer
r4r1k/2p5/4P3/1p1PN1K1/p3B3/8/PP6/8 b - - 2 43,f8g8 g5h6 g8g7 e5g6 h8g8 d5d6 a8b8 d6d7 g7d7 e6d7,2507,advancedPawn crushing defensiveMove endgame exposedKing veryLong
8/1P6/8/4b3/5kPK/8/8/8 b - - 0 46,e5d6 h4h5 f4e5 g4g5 e5e6 g5g6,2507,bishopEndgame crushing endgame long quietMove
6rr/4Q3/p4p2/3R1Pkp/2p1p2P/P7/1q4P1/5R1K b - - 0 34,g5h4 e7e4 g8g4 e4e1 h4g5 e1e3,2507,crushing endgame long
Q6r/5kp1/4p3/p4pqp/3P2n1/1P6/PBP2PPb/R4R1K w - - 1 20,a8h8 g5h4 g2g3 h4h3 h8h5 h3h5,2507,crushing long middlegame
8/6p1/4kp1p/4pN1P/4P1P1/1r3PK1/8/8 b - - 19 54,g7g6 h5g6 b3b4 f5h6 b4b7 g3h4,2507,crushing defensiveMove endgame long master
5rk1/ppp3p1/2np3p/4p3/2P1P1q1/1PPnB3/P3N1B1/R3Q1K1 w - - 2 22,e1d2 d3f4 e2f4 e5f4 a1f1 f4f3,2507,advantage long master middlegame
r2q2rk/1p3p1p/p2p4/2pP3Q/4N1n1/3B4/PP3P1P/5R1K b - - 3 20,g4e5 e4d6 f7f5 h5f5,2507,advantage middlegame short
2r3k1/pp3p2/8/2qn3Q/6N1/5P2/PP4rP/4R2K b - - 3 31,d5f4 e1e8 c8e8 g4f6 g8g7 f6e8 g7f8 h5c5,2507,attraction crushing fork middlegame sacrifice veryLong
8/4n2k/6p1/5n2/P4q2/1PQ3NP/6PK/8 w - - 1 47,a4a5 f5e3 c3e1 e7f5 h2g1 f5g3,2507,crushing endgame long master
r5k1/1R3r1p/p2p2p1/P1pP1p2/b1P1qP2/2Q4P/4N1P1/5RK1 w - - 2 26,f1b1 a4b5 b7b6 e4b1,2507,crushing interference middlegame short
8/6k1/8/pppK4/8/PP6/8/8 b - - 3 53,b5b4 a3b4 c5b4 d5c4 g7f8 c4b5 f8e7 b5a5 e7d6 a5b4,2507,crushing endgame pawnEndgame veryLong
8/8/6p1/3k2K1/5p1P/7P/2n5/4B3 w - - 2 54,g5g6 c2e1 h4h5 e1d3 h5h6 d3e5,2507,crushing endgame hangingPiece long master quietMove
8/8/p2p1p2/1pp3k1/4K1P1/1PP2P2/P7/8 b - - 0 37,a6a5 c3c4 b5c4 b3c4,2507,crushing endgame pawnEndgame short
8/1p4k1/p3p2Q/P4pP1/2qP1P1K/4p3/8/8 b - - 2 41,g7f7 g5g6 f7e7 h6g7,2507,crushing endgame queenEndgame short
4b3/pp6/4p2p/2p1Np2/4kPpP/P1P1P3/1P2K3/8 b - - 6 38,e8b5 c3c4 b5a4 e5f7 a4d1 e2d1 e4e3 d1e1,2507,advantage defensiveMove endgame master veryLong
5qk1/2RP1p1p/p1Q3p1/4R3/5r2/P7/1r3PKP/8 b - - 0 28,f4f2 g2g1 f2d2 e5e1 f8a3 c7c8 g8g7 d7d8q d2d8 c8d8,2507,advancedPawn crushing defensiveMove endgame promotion quietMove veryLong
3r4/R7/5p1k/5p2/5Pn1/1P5N/P2r2PP/2R3K1 w - - 1 37,c1e1 d8e8 e1f1 e8e2 g1h1 e2g2,2507,advantage endgame long
8/6k1/2r1p1p1/2P1Pp1p/5P2/P2pq1PP/6K1/2RQ4 w - - 6 40,a3a4 d3d2 c1c2 c6c5 c2c5 e3e1 c5c7 g7h6 d1e1 d2e1q,2507,advancedPawn crushing endgame promotion sacrifice veryLong
5r1k/4R1p1/p4q2/1bQ2Nnp/2p3B1/3r3P/PPR2PP1/6K1 w - - 0 32,e7g7 g5e6 c5e7 e6g7,2507,crushing fork middlegame short
8/1P3k2/2p2p2/3p4/4n2p/8/KQ6/3q4 b - - 3 52,d1d3 b7b8q e4c3 a2a3 d3a6 a3b4,2507,advancedPawn advantage defensiveMove endgame long master promotion
1r4k1/1R3p1p/pQ4p1/3p2b1/3P2n1/P2B4/1P3qPP/5N1K b - - 1 27,f2f4 b7b8 g8g7 b6b4 g5e7 b4e7,2508,advantage long middlegame quietMove
8/6k1/1p1p1pp1/3P4/2PqP2P/2n3P1/2B1Q1K1/8 w - - 8 41,e2g4 d4d2 g2h3 c3e2,2508,crushing endgame fork short
r4rk1/ppp2p1p/1bnp2q1/3NPR2/2BP4/3QP2P/PP4P1/6K1 b - - 2 19,a8e8 d5f6 g8h8 f5h5 g6h5 f6h5,2508,advantage fork long middlegame
8/6p1/p7/P4k1p/4R2P/4p1K1/1P4P1/4r3 w - - 3 41,g3f3 e1f1 f3e2 f5e4 e2f1 e4d3 f1e1 e3e2 g2g3 g7g6 b2b3 d3c3 e1e2 c3b3,2508,advancedPawn crushing deflection endgame quietMove rookEndgame veryLong zugzwang
3rr1k1/p1p2ppp/1p4q1/8/2bN1Q2/2P3PP/PP3P2/R3R1K1 b - - 1 26,c7c5 e1e8 d8e8 d4f5 g6e6 f5d6,2508,crushing kingsideAttack long middlegame
6r1/8/4R3/P7/2N5/1P2pk2/2P4K/3n4 w - - 5 57,c4e3 d1f2 e6h6 f3e3,2508,crushing endgame master quietMove short
2r3k1/1q3pp1/Bp2p2p/2b5/4b3/4PNP1/PP2Q1PP/2R3K1 b - - 0 25,e4f3 g2f3 c5e3 g1g2 c8c1 a6b7,2508,advantage long middlegame
8/r2q1pNk/Prp2n2/4p1Bp/1PQpP2P/3P1P2/B4K2/1R6 b - - 0 42,h7g7 g5f6 g7f6 c4c1 f6g7 c1g5,2508,crushing long middlegame
2b5/8/p7/1p1P4/2p1N2k/P1P1K1p1/1P6/8 w - - 0 48,e4g3 h4g3 a3a4 c8f5 e3d4 g3f4,2508,crushing defensiveMove endgame hangingPiece long quietMove
6b1/8/Nk6/2p1P2p/3p1K1P/pP1P4/P1P5/8 w - - 6 59,e5e6 g8e6 f4e5 e6g4,2508,crushing defensiveMove endgame short
3r3k/7p/2pP2q1/2p1pNP1/1rN1P1Q1/pP6/P7/2K5 b - - 0 40,d8g8 c4e5 g6e6 g4f4,2508,advantage defensiveMove endgame short
3Q4/4r1pk/1p2pr1p/2qnR3/8/5N1P/1P3PP1/4R1K1 b - - 3 35,c5b4 e1e4 b4b2 e5d5,2508,advantage middlegame short
k2r3r/2p2p1p/2q3p1/p2pP3/4bP2/R6Q/P1P3PP/1R4K1 b - - 1 28,a5a4 h3c3 c6a6 b1b4,2508,crushing master masterVsMaster middlegame short
3r2k1/1Q3p2/1p5p/3p2q1/2pP4/P1N1r1PR/1P1R2K1/8 b - - 1 29,e3c3 d2f2 c3d3 b7f7 g8h8 f7e6,2508,crushing endgame long
r3kb1r/p4ppp/b1p1p3/2B1PnN1/1p2N1P1/3q4/P2P1P1P/2RQK2R b Kkq - 2 15,f8c5 e4c5 d3d5 d1f3,2508,advantage master middlegame short
r2r4/p1q5/6Qp/4b1p1/3p2Pk/1P5P/P1P5/R4RK1 b - - 2 27,e5h2 g1g2 c7g3 g2h1 g3d6 f1f6 d6d5 h1h2,2508,advantage defensiveMove middlegame veryLong
2kr4/ppp1b3/8/6P1/4Q3/2P5/PP3RKP/RN1q4 w - - 1 22,e4e7 d1g4 g2f1 d8d1 e7e1 g4h3 f2g2 h3f3,2508,crushing endgame pin veryLong
6k1/pp1b3p/4p1p1/2r4P/3q4/1B6/PP3PP1/3Q2KR b - - 2 25,d4b2 d1d7 b2a1 b3d1,2508,crushing defensiveMove endgame hangingPiece master pin short
8/8/pp6/2n3pp/PPP1kp2/8/4KBPP/8 b - - 0 42,c5d3 b4b5 a6b5 c4b5 d3f2 a4a5 b6a5 b5b6 f2d3 b6b7,2508,advancedPawn crushing endgame sacrifice veryLong
2bq1rk1/6p1/4p1Pp/2bpP3/1p6/rN1B4/P3QP1R/1K4R1 b - - 1 28,d8b6 h2h6 f8f2 e2h5 a3b3 a2b3,2508,crushing long middlegame quietMove
r1k1r3/p1pbb3/2p5/7Q/1pq4P/1N6/P4PP1/3RR1K1 b - - 1 27,c4g8 d1d7 c8d7 h5f5 d7d8 b3a5,2508,attraction crushing long middlegame sacrifice
7k/5r2/p1pQ4/2PpP3/8/6rP/4K3/8 b - - 16 47,g3h3 e5e6 f7f3 e6e7,2508,advancedPawn advantage endgame queenRookEndgame short
r1bqk2r/1p3pb1/p1np2p1/2p1p1B1/2B1P1nP/2NP4/PPP2P2/R2QK1NR b KQkq - 0 13,d8g5 h4g5 h8h1 d1f3 h1g1 e1d2 g7f6 a1g1,2508,advantage discoveredAttack middlegame veryLong
4rr1k/p2Q2p1/1pn2B1p/2p1pp2/2q5/2P5/PP6/K2R3R b - - 7 28,c4f7 h1h6 h8g8 d7f5 f7f6 f5h7,2508,advantage kingsideAttack long middlegame pin
rn2kb1r/pp2p3/2p2p2/3p2p1/2PP2n1/3QBNPq/PP2PP1P/RN3RK1 w kq - 6 14,d3g6 e8d7 g6f5 e7e6 f5g4 h3g4,2508,crushing long middlegame
2r2r1k/8/2n1Q3/p2p2q1/1p1PnP2/1P4P1/P3b1BP/2R1R1K1 b - - 0 24,c6d4 c1c8 d4e6 c8f8 e6f8 f4g5,2508,advantage exposedKing kingsideAttack long middlegame
2r5/6kb/pq1p1r2/1p1Pp1Q1/1P5N/P1N4P/5P1K/2R5 b - - 0 28,h7g6 c3e4 f6f2 h2g3 c8c1 g5g6 g7f8 g6h6,2508,advantage defensiveMove exposedKing middlegame pin sacrifice veryLong
3r1r1k/1bq2pp1/4p2p/p3R3/P1pP1Q2/1BP4R/5PPP/6K1 b - - 3 24,c7c6 h3h6 h8g8 e5g5 f7f6 h6f6,2508,advantage kingsideAttack long middlegame pin
2k1r2r/1p3q1n/p3p3/2Np1np1/1Pp2Q1P/P3P1P1/2P1BP2/3R1RK1 w - - 0 25,h4g5 h7g5 f4g5 e8g8 c5e6 g8g5,2508,advantage attraction long middlegame sacrifice
8/8/P2k4/4p1p1/2BbPp2/2N2Pn1/N1K3b1/8 b - - 0 45,d6c7 c3b5 c7c6 a2b4,2508,crushing endgame master short
2BQ4/kr4bR/p1p5/2q3p1/p2p2P1/1P1P4/2P2r2/1KR5 b - - 1 36,a4b3 c8b7 b3c2 b1a2 c5b5 d8a8,2508,advantage long middlegame
8/7p/p1k2pp1/3p4/3P1PP1/1P1K3P/n2B4/8 w - - 4 33,b3b4 c6b5 f4f5 g6f5 g4f5 a2b4 d3c3 b4c6,2508,crushing endgame veryLong
r1b2Nk1/ppp2pp1/7p/1P1pq3/4P1n1/1QPP4/P5PP/RNB2K1R w - - 3 15,b3d5 e5f6 f1e1 f6f2 e1d1 g4f6,2508,advantage long middlegame
8/6k1/3K1R2/3Np1p1/4Pr1p/8/8/8 w - - 3 54,f6f5 f4f5 e4f5 g7f7 d6e5 h4h3 d5f6 h3h2,2508,advancedPawn crushing endgame veryLong
8/2N5/6k1/P4p1p/1n3P2/3p2K1/5P2/8 w - - 0 54,g3f3 d3d2 f3e2 h5h4 e2d2 h4h3,2508,advancedPawn crushing endgame knightEndgame long quietMove
6k1/6p1/p3qp2/3b4/5P1Q/1P2p3/P5PP/2B4K w - - 0 34,h4e1 e6g4 e1g1 d5g2 g1g2 g4d1,2508,crushing endgame long sacrifice
6k1/5p1p/1P1r2p1/P7/8/8/4p1PP/1R4K1 w - - 0 38,g1f2 d6d1 f2e2 d1b1 e2d3 g8f8,2508,advantage defensiveMove endgame long rookEndgame
r3rqk1/2pR1pb1/p5p1/1p4p1/4B3/2P4P/PP2QPP1/4R1K1 b - - 0 25,f7f5 e4a8 e8e2 a8d5 g8h7 e1e2,2508,advantage exposedKing intermezzo long middlegame sacrifice
8/3k3p/2p2p2/5P2/2KB2P1/6bP/8/8 b - - 2 43,g3e5 d4e5 f6e5 g4g5 d7d6 h3h4,2508,bishopEndgame crushing defensiveMove endgame long quietMove
r5k1/qppb2p1/p1p1p1Np/3n3P/4Q1P1/8/3B4/5R1K b - - 2 38,a8e8 g6e5 e8f8 f1f8 g8f8 e4f3,2508,advantage attraction long middlegame
3K4/3P4/1k6/8/8/2r4p/7R/8 b - - 0 56,b6c6 h2d2 h3h2 d2h2,2508,crushing endgame quietMove rookEndgame short
3Q4/6pp/3p2k1/3Pq3/4P3/5K1P/8/8 w - - 3 40,h3h4 e5f6 d8f6 g6f6 f3f4 g7g6,2508,crushing defensiveMove endgame long queenEndgame zugzwang
1r2k3/5pb1/p2B3r/1p1Np2p/2P4P/1P1QP1P1/P4q2/2KR4 b - - 0 30,b5c4 d3c4 h6d6 c4c7 d6d5 c7b8,2508,crushing fork long middlegame sacrifice
1r3bk1/p2n1rp1/2p1Q2p/7P/3pNP2/1P6/qBPP4/2KR2R1 w - - 0 24,f4f5 f8a3 g1g7 g8g7 d1g1 g7h8,2508,crushing defensiveMove long middlegame pin
r4rk1/pbq2p2/1p2pp1p/n7/2Pp2N1/3B4/PP1NQ1PP/4R2K b - - 1 19,c7f4 e1f1 f4g5 d2e4 b7e4 g4f6 g8h8 e2e4,2508,advantage fork middlegame sacrifice veryLong
r5k1/1p2rpp1/1Q4p1/1p4n1/3P2Pq/4P2P/5PB1/2R2RK1 w - - 3 28,g1h2 g5h3 g2h3 e7e3,2508,advantage middlegame short
5rk1/2p3p1/p2q3p/1p1Pnb2/7b/P1N5/1PQB1PPP/1BRR2K1 w - - 0 21,c2b3 h4f2 g1h1 e5g4 g2g3 f2g3,2508,advantage kingsideAttack long middlegame
1k6/pp3B1r/3r4/PPRp3p/6p1/5p2/5P1P/5K1R w - - 4 33,c5d5 d6d5 f7d5 h7c7,2508,crushing defensiveMove endgame short
r2qk2r/pbp2pbp/1p2p1p1/n2P4/P1B5/B1P2N2/2P2PPP/R2Q1RK1 w kq - 1 12,d5e6 a5c4 e6f7 e8f7 f3g5 f7g8,2508,advantage defensiveMove hangingPiece long opening
6k1/5pq1/2p1p1p1/1pP1P1B1/1P1r1P1Q/6RP/6PK/3r4 b - - 0 32,d4b4 g5f6 b4b1 g3a3,2508,crushing defensiveMove endgame short
6k1/p4pp1/qpp3p1/2n5/2N5/1P5P/P3QPP1/6K1 b - - 0 29,a6b7 e2e8 g8h7 c4e5,2508,crushing endgame short
8/5p2/2k2P2/3pP2p/2p1K2P/2P5/8/2b1B3 w - - 0 48,e4d4 c1f4 e1f2 f4h2 f2e3 h2g3,2508,bishopEndgame crushing endgame long master zugzwang
4r1k1/p4p2/2p2Pp1/b1p1P2p/3p1B2/3P1KQ1/P5PP/1r6 b - - 3 31,b1b2 g3g5 a5e1 g5h6 b2f2 f3e4 f2f4 h6f4,2508,crushing endgame veryLong
r4r1k/4pB1p/3p2pq/pp1P4/2p2R2/5R1P/5QP1/7K b - - 2 40,a5a4 f7e6 f8f4 f3f4,2508,advantage middlegame quietMove short
1r4k1/Rrqnpp1p/3p2p1/3P4/1pPQ4/1P4PP/5PB1/R5K1 w - - 9 29,h3h4 c7c5 d4c5 d7c5 a7b7 b8b7,2508,crushing long master middlegame
6r1/k3np2/B1p5/p3Q3/3pP1qp/6r1/PPPB1K2/R5R1 w - - 1 31,g1g3 h4g3 f2g2 a7a6 a1e1 e7g6,2508,middlegame
8/1R3pk1/5q2/p1Q1n3/4P1p1/6P1/5PK1/r4B2 w - - 0 46,b7b6 f6f3 g2g1 f3e4,2508,crushing endgame master masterVsMaster short superGM
3q3k/4p1bp/p3Qrp1/1rp2pN1/3p1B2/6P1/Pn2PPBP/1R2K2R w K - 4 22,e6f6 d8a5 f4d2 a5a2 g5f7 h8g8 f6g5 a2b1,2508,advantage middlegame veryLong
n3k3/7p/2NP1ppb/3K1P2/4P1P1/8/8/8 b - - 2 37,e8d7 c6b8 d7d8 d5e6 a8b6 d6d7,2508,advancedPawn crushing endgame long
r6k/4r2p/pqP3pB/3Qbp2/1p5N/1B4Pb/PP5P/2R1RK2 w - - 3 29,f1e2 a8d8 d5d8 b6d8,2508,crushing middlegame short
1rb3k1/1pq2pbp/4p1p1/1B1n4/8/B4N2/Q4PPP/3R2K1 b - - 5 26,d5c3 a2c4 c7c4 d1d8,2508,advantage master middlegame sacrifice short
4n1rk/1brq2bp/pp1p3B/3PpNQ1/n3P1P1/5P2/PP2BK2/R6R b - - 2 23,c7c2 f5e7 d7e7 g5e7,2508,crushing middlegame short
2k3rr/pbpp4/1p3p1q/5Q2/4P3/P1N2P1P/1PP3P1/R3R1K1 w - - 0 20,c3d5 b7d5 f5d5 c7c6,2508,crushing middlegame short
rn2k3/pp6/2pp2pp/4Prq1/2B4b/2N2N2/PPP5/R2Q1K1R w q - 2 17,e5d6 g5e3 h1h2 f5f3 f1g2 f3f2 g2h1 f2h2,2509,advantage exposedKing middlegame pin veryLong
1k1q4/1p2bp1R/p5p1/2prP3/2N3P1/1P3Q2/PK3P2/8 b - - 0 30,b7b5 c4d6 d5d2 b2c1 e7d6 c1d2,2509,advantage defensiveMove endgame long
rn3rk1/pbpp3p/1p2pqpQ/4N3/2B1nP2/P7/1PP3PP/RN3RK1 b - - 0 13,d7d6 f4f5 f6e5 c4e6 e5e6 f5e6,2509,advantage kingsideAttack long middlegame sacrifice
8/8/2N2k1p/3p2pK/2pPn3/2r3P1/2Q3P1/8 w - - 0 40,c2d1 f6g7 h5g4 e4f2 g4f5 f2d1,2509,crushing endgame fork long
8/p7/4R1p1/2p2k1p/5r1P/P1P2PK1/1P6/8 b - - 0 34,f4f3 g3f3 f5e6 b2b4 c5b4 c3b4 g6g5 h4g5,2509,crushing endgame rookEndgame veryLong
1kr5/p1r5/1p5Q/1q3P2/4P2b/2P2B1P/PP2K3/3R3R w - - 1 35,e2e3 h4g3 f3e2 b5b2,2509,advantage middlegame quietMove short
4r1k1/pp4pp/n1pq1p2/3n2N1/2BQ1Pb1/2B5/PPP3PP/2K2R2 b - - 1 18,g4e2 c4e2 e8e2 d4d3 e2c2 d3c2,2509,crushing long middlegame
6k1/p4qn1/1p5Q/2p5/2Pp4/1P1K1b1R/2P2P2/8 b - - 1 34,g8f8 h6d6 f8g8 d6b8,2509,advantage endgame short
3r2k1/pp1q1pPp/8/2p5/4r3/2P1bP2/P1QN2PP/2BK3R w - - 0 23,f3e4 d7g4 d1e1 g4g2 h1f1 e3g5 f1f2 g5h4 d2f1 h4f2,2509,attackingF2F7 crushing middlegame pin veryLong
r2r1k2/3q3p/2pN2p1/1p1nPp2/p7/PP4P1/Q4P1P/3RR1K1 b - - 0 31,d5c3 a2a1 c3d1 e5e6 d7g7 e6e7,2509,advancedPawn advantage long middlegame sacrifice
2r1r2k/p1PQ2p1/6q1/1P5p/5p1P/P1R1p1P1/5P2/4R1K1 w - - 0 42,a3a4 e3f2 g1f2 f4g3 f2g2 e8e1 d7c8 h8h7,2509,advancedPawn advantage attraction defensiveMove endgame master pin veryLong
r1r3k1/5p2/p2p2pR/4p1P1/4Qn2/1q1B1P2/1PP5/2KR4 b - - 1 24,d6d5 d1h1 g8f8 h6h8 f8e7 e4e5,2509,crushing long middlegame quietMove
8/5p2/6pp/p1k5/2P3PP/3K4/P7/8 b - - 0 39,f7f5 h4h5 g6h5 g4f5 c5d6 d3d4 h5h4 c4c5,2509,crushing deflection endgame pawnEndgame veryLong
6k1/pQ4pp/1b2n3/5pP1/3q1P2/7P/PPr5/R1B2R1K w - - 1 25,b7b8 e6d8 b8a8 c2c6 a8c6 d8c6,2509,crushing defensiveMove long middlegame
r2r2k1/5R2/4p3/p3N2p/1ppP3P/2P3P1/PP4QK/1q6 b - - 2 31,b4c3 g3g4 b1b2 f7f2 b2f2 g2f2,2509,crushing endgame long master
5n2/2Q2pk1/3p2p1/2pPp2p/4PqP1/5P1P/R5K1/8 w - - 4 40,a2a7 f8h7 h3h4 h5g4,2509,crushing endgame master quietMove short
8/5p1k/p2B1nnp/5Qp1/7R/1B4KP/1PP2PP1/4r1q1 w - - 4 30,b3f7 e1e3 f2e3 g5h4 g3f3 g1f1,2509,long mate mateIn3 middlegame
r5rk/ppp2p2/3p1qn1/4p2p/2BP3N/2P3Q1/PP3P1K/4R1R1 w - - 0 26,d4e5 g6e5 e1e5 d6e5,2509,advantage middlegame short
8/3r2k1/2q1ppN1/1pb5/5P2/6P1/1P2QP2/6KR b - - 2 34,g7g6 e2h5 g6g7 h5h8 g7f7 h1h7 f7g6 h7h6,2509,crushing endgame veryLong
8/8/3p4/2b1p3/1pK1P3/3P4/1R6/2k5 w - - 64 85,b2b4 c5b4 c4b4 c1c2 b4c4 c2d2 d3d4 d2e3 d4e5 d6e5 c4d5 e3f4,2509,crushing endgame veryLong zugzwang
8/8/1p1k4/5p2/2PK1Pp1/8/5P2/8 b - - 10 44,d6c6 d4e5 c6c5 e5f5 c5c4 f5e5 b6b5 f4f5,2509,crushing defensiveMove endgame pawnEndgame veryLong
6k1/5pp1/4p2p/pq1nN3/1n1PN3/7P/1P3PP1/2Q3K1 b - - 0 33,b5e2 c1c8 g8h7 e5f7 e2d1 g1h2 d1d4 c8e6 d5f6 e6f5,2509,crushing deflection endgame veryLong
8/8/1p2k3/1P1pP1K1/6N1/2Pn4/8/8 w - - 2 61,g5g6 d3e5 g6g5 d5d4,2509,crushing endgame knightEndgame master short
4r1k1/7p/p5p1/1p1RP3/3Q3K/4P1P1/P5qP/8 w - - 9 33,h2h3 g2f3 e5e6 h7h6 d4f4 g6g5 d5g5 h6g5,2509,crushing endgame fork quietMove veryLong
8/p7/1p2P3/1P4K1/P7/8/3R2pr/5k2 w - - 2 55,d2d1 f1e2 d1a1 h2h1 a1g1 e2f2 e6e7 h1h8,2509,crushing defensiveMove endgame rookEndgame veryLong
2n3r1/1p1k3p/1b1p1q1p/1P2p2Q/B1N1P2N/2P4b/5PPP/5RK1 w - - 9 22,g1h1 h3g4 h5f5 g4f5,2509,crushing middlegame short trappedPiece
r3r3/pp2k3/2p5/3pPqPQ/3P4/4BR2/PP6/6K1 b - - 4 32,f5b1 f3f1 b1e4 f1f7 e7e6 f7f6 e6d7 h5f7 e8e7 f6d6 d7c7 f7e7,2509,crushing defensiveMove deflection endgame exposedKing veryLong
8/7p/6p1/5pK1/3k4/5P1P/5P2/8 b - - 5 46,d4e5 h3h4 e5e6 g5h6 e6f7 h6h7,2509,crushing endgame long pawnEndgame quietMove
r3r1k1/1b1p1p1p/p5p1/2qP4/2p5/1PQ2B2/P4PPP/R3R1K1 b - - 0 26,b7d5 e1e5 e8e5 c3e5 c4b3 a2b3,2509,crushing long middlegame
8/4Q3/8/2kp4/2n5/5N2/p3qPP1/6K1 b - - 1 46,c5b5 f3d4 b5a4 e7d7 a4a3 d7a7,2509,crushing endgame fork long
5k2/2b2pp1/2p5/2P2N1r/2Q1P2P/5q2/5PNK/6R1 w - - 4 37,f5g3 f3f2 e4e5 c7e5 c4g4 f7f5 g1f1 e5g3 g4g3 f2f1 g3b8 f8f7 b8c7 f7g8,2509,crushing defensiveMove exposedKing middlegame pin veryLong
8/6p1/5pKp/4k3/8/5PP1/8/8 b - - 0 50,f6f5 f3f4 e5e4 g6g7 e4f3 g7h6,2509,crushing endgame long pawnEndgame
2r3k1/pp1r1ppp/1q2p1P1/2bp3P/3n4/2NQ4/PPPB1P2/1K1R3R b - - 0 22,f7g6 h5g6 h7h6 d2e3 e6e5 c3a4,2509,advantage long middlegame
r3r3/6kp/3B4/2P5/4p1P1/3p4/6PP/3Q2K1 w - - 0 30,d1d2 a8a1 g1f2 e4e3 d2e3 a1f1 f2f1 e8e3,2509,advantage endgame fork veryLong
2k4r/ppq1p3/4P1p1/3B1b1p/2p5/4Q1PP/PP5K/3R4 b - - 0 27,h8d8 e3a7 f5d3 a7a8 c7b8 a8b8 c8b8 d5c4,2509,advantage endgame queensideAttack veryLong
8/8/k5pp/P4p2/1K5P/6P1/8/8 w - - 1 48,b4a4 g6g5 a4b3 g5g4,2509,crushing defensiveMove endgame pawnEndgame short
r1b3k1/2pq1ppp/p7/1p2r3/1P2R3/N1P3P1/P1Q2P1P/4R1K1 b - - 0 21,e5e4 c2e4 d7e6 e1d1 c8b7 e4b7,2509,crushing long middlegame quietMove
4rk2/p4p1Q/Brqb1p2/1p6/3P1P2/4P1R1/1P4PP/R5K1 b - - 0 23,b6a6 g3g8 f8e7 a1a6 c6a6 h7e4 d6e5 g8e8,2509,crushing intermezzo middlegame veryLong
8/8/2P5/6R1/1P4p1/6kp/6r1/4K3 w - - 0 53,c6c7 h3h2 g5h5 g2c2,2509,advancedPawn crushing endgame master rookEndgame short
r2r3k/2q1b1pp/p1b5/2p1pPP1/7Q/2PB4/PP6/1K1R2R1 b - - 1 25,e5e4 h4h7 h8h7 g1h1 h7g8 d3c4 c6d5 d1d5 e7d6 d5d6 c7f7 c4f7,2509,advantage attraction discoveredAttack discoveredCheck kingsideAttack middlegame sacrifice veryLong
8/5ppk/Q3p2p/5q2/3p4/BP1PbP2/P5PP/5K2 w - - 3 30,a6c4 f5f4 a3c1 e3c1,2509,crushing endgame short
r7/6k1/2R3p1/7p/2PK4/pP1P4/P7/8 w - - 0 41,d4e5 a8f8 c6e6 h5h4 e6e7 g7h6,2509,crushing defensiveMove endgame long quietMove rookEndgame
5rk1/4r1p1/p2N3p/P1P1q3/1P4n1/2P1pR2/2Q3PP/4R1K1 w - - 4 32,c2a2 g8h7 a2b1 g7g6 f3g3 e5f4 g3g4 f4g4,2509,crushing defensiveMove middlegame veryLong
rn1qr1k1/1b1pb1p1/pp2p1Bp/2p5/8/1P3N1P/PBQ2PP1/2KR3R b - - 1 18,e8f8 g6h7 g8h8 b2g7 h8g7 c2g6 g7h8 g6h6 e7g5 f3g5 d8g5 h6g5,2509,attraction crushing deflection kingsideAttack middlegame sacrifice veryLong
